Year,Ret,Std,MDD,IR,Calmar,Win_Ratio,Turnover
2015,0.054487899909496526,0.02564315324529785,0.010319929524767235,2.124851783564796,5.279871318765182,0.5420560747663551,1.1030927835051547
2016,0.06024619415690629,0.03013371432338347,0.01775721411513498,1.9992953245115164,3.392772862132509,0.5948275862068966,0.9508196721311475
2017,0.03845881322949216,0.026293768583588905,0.020513701370032722,1.4626588466096107,1.8747866382453249,0.6055045871559633,0.8934426229508197
2018,0.028426090819873528,0.01646455924996897,0.011517186333588558,1.7265017780495462,2.468145430361935,0.5652173913043478,0.7572016460905351
2019,0.02724030905652294,0.015654983721586267,0.016888339179503387,1.7400407142526733,1.6129655359825597,0.65625,0.7868852459016393
2020,0.0659684140021185,0.019175398164951014,0.008505429419098265,3.4402630617963506,7.756035674576486,0.6190476190476191,0.8641975308641976
2021,0.04084996562463653,0.012567117931541711,0.0027780462036761655,3.25054366857725,14.704566673722026,0.6626506024096386,0.6831275720164609
2022,0.015617554009312147,0.012823157615139715,0.009599275562527598,1.2179179635812334,1.6269513160220048,0.6119402985074627,0.6090909090909091
All,0.04138750826405043,0.020737963028731696,0.022614756779182343,1.9957364282456063,1.830110695780246,0.6051612903225806,0.8266666666666667
2015,0.06076232064391424,0.02845477561709555,0.02092453463841859,2.13539974665653,2.903879187465957,0.6341463414634146,1.0081967213114753
2016,0.034991885077901526,0.015080961951379548,0.006511218944520336,2.3202687726893045,5.3740912993487555,0.569620253164557,0.6475409836065573
2017,0.01890575887966124,0.010504802550412444,0.004897790745642672,1.7997252960189105,3.8600585164812897,0.6144578313253012,0.680327868852459
2018,0.009264023914880615,0.008475830296485612,0.005064446045424997,1.092993086320029,1.8292274874266528,0.56,0.41152263374485587
2019,0.017473761620705314,0.009599520240578101,0.00777079231839739,1.8202744702638403,2.248646071692856,0.65625,0.5245901639344261
2020,0.03910836625269151,0.01644578633016894,0.007953978295019537,2.378017412335538,4.91683089922179,0.6701030927835051,0.7983539094650205
2021,0.016176478127976613,0.0076742253525325516,0.0035457682634736365,2.1078971993750817,4.562192711412339,0.6415094339622641,0.43621399176954734
2022,0.015508238308216873,0.007238600840965712,0.004083296610485232,2.142435900105233,3.797970068692604,0.6842105263157895,0.34545454545454546
All,0.026668995647708336,0.01462950811047857,0.02092453463841859,1.8229591484765186,1.2745323185703066,0.6286201022146508,0.6098701298701299
2015,,,0.0,,,,
2016,,,0.0,,,,
2017,,,0.0,,,,
2018,0.012524022856365133,0.0038053983266968733,0.00017640684458553046,3.2911200828839693,70.99510728050514,0.8,0.18867924528301883
2019,0.003248819897992665,0.00183149785990791,0.0,1.7738595109011046,inf,1.0,0.02941176470588225
2020,0.005223207444638706,0.004262697105283835,0.002854616049751235,1.2253292494473202,1.8297407965228392,0.6,0.28925619834710736
2021,0.0012954784177119708,0.0008064367739110786,0.00014929973779675976,1.606422796704973,8.677030762609192,0.8571428571428571,0.05857740585774063
2022,-0.00036013738559173607,0.0008676443489109974,0.0006318961870228623,-0.41507489335204417,-0.5699312529301686,0.6,0.045454545454545414
All,0.0029213685799100004,0.002585122602453557,0.002854616049751235,1.1300696443322689,1.0233840660163676,0.6666666666666666,0.12134831460674156
