Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,100.19,101.6,101.18
2020-07-03,100.04,101.55,101.19
2020-07-06,99.46,101.17,101.01
2020-07-07,98.86,100.51,100.76
2020-07-08,98.95,100.6,100.82
2020-07-09,98.25,100.1,100.52
2020-07-10,98.65,100.4,100.66
2020-07-13,98.41,100.26,100.56
2020-07-14,98.7,100.42,100.64
2020-07-15,98.67,100.38,100.64
2020-07-16,99.2,100.82,100.79
2020-07-17,99.29,100.88,100.81
2020-07-20,99.13,100.8,100.8
2020-07-21,99.47,101.17,100.93
2020-07-22,99.15,100.89,100.82
2020-07-23,99.73,101.26,100.96
2020-07-24,99.65,101.19,100.92
2020-07-27,99.84,101.23,100.9
2020-07-28,99.56,101.06,100.86
2020-07-29,99.32,100.93,100.82
2020-07-30,99.18,100.9,100.81
2020-07-31,98.88,100.66,100.7
2020-08-03,98.92,100.79,100.73
2020-08-04,99.18,101.02,100.77
2020-08-05,99.33,101.0,100.76
2020-08-06,99.06,100.58,100.6
2020-08-07,98.82,100.49,100.52
2020-08-10,99.01,100.59,100.6
2020-08-11,99.14,100.6,100.6
2020-08-12,99.26,100.66,100.62
2020-08-13,99.32,100.68,100.62
2020-08-14,99.52,100.8,100.69
2020-08-17,99.59,100.4,100.7
2020-08-18,99.51,100.45,100.69
2020-08-19,98.78,100.3,100.66
2020-08-20,98.44,100.01,100.56
2020-08-21,98.26,99.95,100.34
2020-08-24,98.32,100.02,100.36
2020-08-25,97.96,99.79,100.25
2020-08-26,98.07,99.92,100.29
2020-08-27,97.74,99.61,100.17
2020-08-28,97.75,99.56,100.12
2020-08-31,97.9,99.73,100.18
2020-09-01,97.99,99.79,100.19
2020-09-02,97.72,99.6,100.13
2020-09-03,97.63,99.4,100.05
2020-09-04,97.85,99.51,100.1
2020-09-07,97.52,99.31,100.02
2020-09-08,97.86,99.54,100.12
2020-09-09,98.08,99.66,100.14
2020-09-10,98.3,99.91,100.32
2020-09-11,98.2,99.91,100.3
2020-09-14,97.61,99.56,100.2
2020-09-15,97.77,99.79,100.32
2020-09-16,98.19,100.1,100.44
2020-09-17,98.07,100.05,100.42
2020-09-18,98.04,100.01,100.41
2020-09-21,98.12,100.17,100.5
2020-09-22,98.32,100.17,100.43
2020-09-23,98.42,100.25,100.44
2020-09-24,98.52,100.28,100.46
2020-09-25,98.21,100.0,100.36
2020-09-28,98.14,99.96,100.34
2020-09-29,98.18,99.96,100.34
2020-09-30,98.06,99.88,100.31
2020-10-09,97.56,99.48,100.12
2020-10-12,97.54,99.51,100.13
2020-10-13,97.6,99.6,100.15
2020-10-14,97.48,99.51,100.13
2020-10-15,97.52,99.43,100.11
2020-10-16,97.3,99.28,100.04
2020-10-19,97.65,99.56,100.18
2020-10-20,97.7,99.52,100.16
2020-10-21,97.85,99.65,100.19
2020-10-22,98.01,99.89,100.32
2020-10-23,98.05,99.87,100.29
2020-10-26,97.94,99.81,100.26
2020-10-27,98.08,99.81,100.25
2020-10-28,98.28,100.0,100.33
2020-10-29,98.19,99.92,100.29
2020-10-30,98.02,99.83,100.26
2020-11-02,98.09,99.84,100.25
2020-11-03,98.29,100.0,100.3
2020-11-04,98.24,99.88,100.27
2020-11-05,98.42,99.96,100.29
2020-11-06,98.2,99.73,100.17
2020-11-09,97.89,99.56,100.12
2020-11-10,97.89,99.63,100.15
2020-11-11,98.02,99.73,100.17
2020-11-12,97.93,99.63,100.11
2020-11-13,97.85,99.5,100.03
2020-11-16,97.81,99.49,100.08
2020-11-17,97.59,99.3,100.02
2020-11-18,97.3,99.22,99.97
2020-11-19,97.05,99.02,99.86
2020-11-20,96.88,98.9,99.77
2020-11-23,97.23,99.18,99.85
2020-11-24,97.33,99.27,99.86
2020-11-25,97.39,99.3,99.87
2020-11-26,97.45,99.36,99.96
2020-11-27,97.36,99.32,99.93
2020-11-30,97.42,99.45,100.16
2020-12-01,97.57,99.56,100.23
2020-12-02,97.32,99.39,100.16
2020-12-03,97.32,99.37,100.15
2020-12-04,97.32,99.31,100.11
2020-12-07,97.3,99.28,100.09
2020-12-08,97.53,99.43,100.16
2020-12-09,97.54,99.44,100.15
2020-12-10,97.59,99.49,100.23
2020-12-11,97.32,99.37,100.17
2020-12-14,97.22,99.32,100.15
2020-12-15,97.41,99.52,100.28
2020-12-16,97.43,99.6,100.32
2020-12-17,97.37,99.54,100.27
2020-12-18,97.21,99.36,100.2
2020-12-21,97.25,99.48,100.26
2020-12-22,97.5,99.7,100.32
2020-12-23,97.69,99.73,100.34
2020-12-24,97.74,99.76,100.36
2020-12-25,97.67,99.66,100.34
2020-12-28,97.94,99.88,100.42
2020-12-29,97.95,99.81,100.4
2020-12-30,98.14,99.93,100.45
2020-12-31,98.11,99.89,100.41
2021-01-04,97.92,99.76,100.36
2021-01-05,97.88,99.75,100.35
2021-01-06,98.19,99.98,100.49
2021-01-07,98.24,100.0,100.49
2021-01-08,97.95,99.88,100.5
2021-01-11,97.73,99.73,100.42
2021-01-12,97.89,99.85,100.49
2021-01-13,97.99,99.99,100.59
2021-01-14,98.28,100.3,100.69
2021-01-15,98.13,99.96,100.49
2021-01-18,97.76,99.69,100.35
2021-01-19,97.87,99.8,100.42
2021-01-20,97.9,99.83,100.42
2021-01-21,98.09,99.97,100.5
2021-01-22,98.14,99.96,100.46
2021-01-25,98.21,99.95,100.45
2021-01-26,97.99,99.75,100.34
2021-01-27,97.89,99.66,100.26
2021-01-28,97.84,99.67,100.29
2021-01-29,97.73,99.61,100.29
2021-02-01,97.84,99.66,100.31
2021-02-02,97.85,99.74,100.36
2021-02-03,97.53,99.52,100.26
2021-02-04,97.44,99.46,100.22
2021-02-05,97.31,99.39,100.2
2021-02-08,97.17,99.3,100.19
2021-02-09,97.28,99.37,100.24
2021-02-10,96.81,99.31,100.23
2021-02-18,96.43,98.92,100.19
2021-02-19,96.67,99.05,100.25
2021-02-22,96.48,99.02,100.28
2021-02-23,96.67,99.21,100.38
2021-02-24,96.79,99.34,100.45
2021-02-25,96.56,99.2,100.0
2021-02-26,96.53,99.21,100.02
2021-03-01,96.64,99.24,100.04
2021-03-02,96.85,99.25,100.04
2021-03-03,96.9,99.27,100.08
2021-03-04,96.76,99.17,100.02
2021-03-05,96.75,99.22,100.04
2021-03-08,96.96,99.28,100.05
2021-03-09,97.06,99.34,100.05
2021-03-10,97.04,99.29,100.04
2021-03-11,97.09,99.33,100.03
2021-03-12,96.94,99.28,100.01
2021-03-15,96.75,99.14,99.95
2021-03-16,96.83,99.22,100.01
2021-03-17,96.89,99.27,100.06
2021-03-18,96.78,99.18,100.01
2021-03-19,96.97,99.31,100.08
2021-03-22,97.16,99.44,100.14
2021-03-23,97.12,99.44,100.12
2021-03-24,97.44,99.58,100.17
2021-03-25,97.47,99.56,100.18
2021-03-26,97.5,99.59,100.19
2021-03-29,97.35,99.47,100.14
2021-03-30,97.52,99.57,100.19
2021-03-31,97.39,99.52,100.17
2021-04-01,97.42,99.53,100.19
2021-04-02,97.5,99.6,100.2
2021-04-06,97.3,99.47,100.17
2021-04-07,97.3,99.45,100.15
2021-04-08,97.14,99.34,100.08
2021-04-09,97.25,99.42,100.14
2021-04-12,97.37,99.51,100.18
2021-04-13,97.74,99.74,100.27
2021-04-14,97.74,99.77,100.28
2021-04-15,97.74,99.77,100.27
2021-04-16,97.73,99.76,100.26
2021-04-19,97.85,99.81,100.29
2021-04-20,97.89,99.86,100.32
2021-04-21,97.88,99.9,100.35
2021-04-22,97.86,99.87,100.34
2021-04-23,97.85,99.88,100.36
2021-04-26,97.67,99.74,100.31
2021-04-27,97.75,99.83,100.34
2021-04-28,97.69,99.84,100.35
2021-04-29,97.73,99.9,100.38
2021-04-30,97.73,99.88,100.37
2021-05-06,98.08,100.08,100.44
2021-05-07,98.14,100.13,100.48
2021-05-10,97.87,100.06,100.48
2021-05-11,98.15,100.29,100.58
2021-05-12,98.25,100.26,100.55
2021-05-13,98.11,100.1,100.49
2021-05-14,98.36,100.19,100.52
2021-05-17,98.42,100.23,100.54
2021-05-18,97.79,100.12,100.18
2021-05-19,97.99,100.21,100.26
2021-05-20,98.25,99.95,100.32
2021-05-21,98.49,100.12,100.38
2021-05-24,98.58,100.14,100.38
2021-05-25,98.34,99.99,100.29
2021-05-26,98.57,100.13,100.38
2021-05-27,98.45,100.05,100.33
2021-05-28,98.26,99.96,100.29
2021-05-31,98.28,99.95,100.28
2021-06-01,98.54,100.1,100.36
2021-06-02,98.35,100.05,100.32
2021-06-03,98.27,99.97,100.3
2021-06-04,98.34,99.97,100.3
2021-06-07,97.82,99.69,100.15
2021-06-08,97.94,99.75,100.2
2021-06-09,97.84,99.71,100.18
2021-06-10,97.93,99.79,100.22
2021-06-11,97.92,99.77,100.22
2021-06-15,97.65,99.63,100.16
2021-06-16,97.79,99.71,100.19
2021-06-17,97.75,99.7,100.18
2021-06-18,97.79,99.7,100.19
2021-06-21,98.13,99.88,100.26
2021-06-22,98.22,99.93,100.28
2021-06-23,98.32,100.0,100.33
2021-06-24,98.39,100.09,100.39
2021-06-25,98.27,100.02,100.37
2021-06-28,98.35,100.11,100.41
2021-06-29,98.22,99.99,100.36
2021-06-30,98.39,100.09,100.41
2021-07-01,98.4,100.1,100.41
2021-07-02,98.37,100.08,100.4
2021-07-05,98.38,100.09,100.42
2021-07-06,98.38,100.08,100.41
2021-07-07,98.34,100.05,100.4
2021-07-08,98.99,100.43,100.6
2021-07-09,99.08,100.44,100.59
2021-07-12,99.12,100.52,100.63
2021-07-13,99.42,100.73,100.72
2021-07-14,99.53,100.79,100.74
2021-07-15,99.38,100.71,100.69
2021-07-16,99.28,100.68,100.68
2021-07-19,99.35,100.74,100.72
2021-07-20,99.57,100.86,100.76
2021-07-21,99.53,100.86,100.78
2021-07-22,99.6,100.88,100.79
2021-07-23,99.74,101.01,100.86
2021-07-26,99.88,101.13,100.93
2021-07-27,99.9,101.07,100.87
2021-07-28,99.75,100.94,100.81
2021-07-29,99.89,101.0,100.83
2021-07-30,100.1,101.14,100.88
2021-08-02,100.65,101.45,101.01
2021-08-03,100.29,101.25,100.91
2021-08-04,100.23,101.22,100.89
2021-08-05,100.37,101.28,100.91
2021-08-06,100.46,101.32,100.91
2021-08-09,100.14,101.11,100.82
2021-08-10,99.92,101.04,100.8
2021-08-11,99.87,101.0,100.79
2021-08-12,99.98,101.09,100.81
2021-08-13,99.93,101.05,100.78
2021-08-16,99.61,101.11,100.79
2021-08-17,99.48,100.69,100.77
2021-08-18,99.7,100.81,100.81
2021-08-19,100.15,101.07,100.77
2021-08-20,100.12,101.06,100.77
2021-08-23,99.9,100.93,100.7
2021-08-24,99.84,100.89,100.7
2021-08-25,100.19,101.1,100.79
2021-08-26,99.88,100.92,100.72
2021-08-27,99.89,100.96,100.73
2021-08-30,99.9,101.01,100.76
2021-08-31,100.19,101.17,100.83
2021-09-01,100.4,101.32,100.89
2021-09-02,100.4,101.3,100.86
2021-09-03,100.36,101.27,100.83
2021-09-06,100.41,101.28,100.82
2021-09-07,100.19,101.18,100.78
2021-09-08,100.01,101.09,100.74
