Trade_DT,T.CFE,TF.CFE,TS.CFE
2020-07-02,100.19,101.6,101.18
2020-07-03,100.08,101.57,101.2
2020-07-06,99.4,101.1,101.0
2020-07-07,98.88,100.49,100.78
2020-07-08,98.84,100.52,100.79
2020-07-09,98.14,100.03,100.5
2020-07-10,98.67,100.41,100.67
2020-07-13,98.45,100.26,100.56
2020-07-14,98.62,100.37,100.62
2020-07-15,98.88,100.55,100.7
2020-07-16,99.21,100.81,100.77
2020-07-17,99.38,100.95,100.85
2020-07-20,99.06,100.75,100.77
2020-07-21,99.54,101.26,100.96
2020-07-22,99.14,100.87,100.82
2020-07-23,99.62,101.15,100.92
2020-07-24,99.86,101.28,100.95
2020-07-27,99.8,101.26,100.92
2020-07-28,99.5,101.02,100.85
2020-07-29,99.34,100.96,100.82
2020-07-30,99.2,100.93,100.82
2020-07-31,99.0,100.83,100.76
2020-08-03,98.93,100.82,100.73
2020-08-04,99.17,100.98,100.74
2020-08-05,99.29,100.94,100.74
2020-08-06,99.03,100.59,100.61
2020-08-07,98.72,100.47,100.52
2020-08-10,99.09,100.64,100.61
2020-08-11,99.06,100.54,100.59
2020-08-12,99.24,100.63,100.6
2020-08-13,99.33,100.66,100.62
2020-08-14,99.55,100.81,100.69
2020-08-17,99.66,100.42,100.69
2020-08-18,99.51,100.41,100.68
2020-08-19,98.77,100.29,100.62
2020-08-20,98.29,99.95,100.55
2020-08-21,98.29,99.95,100.34
2020-08-24,98.32,100.04,100.38
2020-08-25,97.97,99.88,100.26
2020-08-26,98.11,99.95,100.3
2020-08-27,97.77,99.63,100.17
2020-08-28,97.66,99.51,100.11
2020-08-31,97.89,99.7,100.17
2020-09-01,98.07,99.82,100.2
2020-09-02,97.66,99.56,100.13
2020-09-03,97.58,99.36,100.04
2020-09-04,97.8,99.47,100.09
2020-09-07,97.6,99.39,100.06
2020-09-08,97.86,99.52,100.12
2020-09-09,98.08,99.67,100.15
2020-09-10,98.32,99.96,100.34
2020-09-11,98.12,99.86,100.3
2020-09-14,97.61,99.59,100.22
2020-09-15,97.88,99.88,100.35
2020-09-16,98.09,100.05,100.41
2020-09-17,97.96,99.92,100.35
2020-09-18,98.09,100.04,100.42
2020-09-21,98.19,100.2,100.49
2020-09-22,98.32,100.16,100.42
2020-09-23,98.35,100.19,100.44
2020-09-24,98.51,100.27,100.46
2020-09-25,98.2,100.0,100.36
2020-09-28,98.16,99.98,100.34
2020-09-29,98.17,99.95,100.33
2020-09-30,98.05,99.87,100.31
2020-10-09,97.52,99.46,100.11
2020-10-12,97.48,99.46,100.11
2020-10-13,97.56,99.57,100.15
2020-10-14,97.39,99.45,100.11
2020-10-15,97.39,99.33,100.08
2020-10-16,97.37,99.36,100.08
2020-10-19,97.68,99.56,100.17
2020-10-20,97.74,99.57,100.17
2020-10-21,97.84,99.63,100.18
2020-10-22,98.08,99.92,100.33
2020-10-23,98.07,99.87,100.29
2020-10-26,97.9,99.79,100.25
2020-10-27,98.2,99.91,100.28
2020-10-28,98.29,100.01,100.34
2020-10-29,98.16,99.91,100.29
2020-10-30,97.99,99.81,100.25
2020-11-02,98.15,99.86,100.24
2020-11-03,98.28,99.97,100.29
2020-11-04,98.24,99.87,100.25
2020-11-05,98.46,100.0,100.3
2020-11-06,98.2,99.73,100.18
2020-11-09,97.82,99.55,100.11
2020-11-10,97.87,99.63,100.15
2020-11-11,97.98,99.7,100.17
2020-11-12,97.86,99.58,100.09
2020-11-13,97.79,99.45,100.02
2020-11-16,97.74,99.43,100.05
2020-11-17,97.58,99.31,100.03
2020-11-18,97.24,99.16,99.93
2020-11-19,97.01,99.0,99.85
2020-11-20,96.94,98.95,99.78
2020-11-23,97.27,99.19,99.85
2020-11-24,97.34,99.28,99.86
2020-11-25,97.39,99.29,99.85
2020-11-26,97.39,99.32,99.94
2020-11-27,97.36,99.33,99.94
2020-11-30,97.53,99.54,100.2
2020-12-01,97.52,99.52,100.22
2020-12-02,97.25,99.36,100.14
2020-12-03,97.24,99.3,100.13
2020-12-04,97.3,99.31,100.11
2020-12-07,97.3,99.28,100.1
2020-12-08,97.53,99.43,100.16
2020-12-09,97.56,99.45,100.14
2020-12-10,97.57,99.5,100.23
2020-12-11,97.39,99.42,100.19
2020-12-14,97.2,99.31,100.14
2020-12-15,97.45,99.55,100.28
2020-12-16,97.39,99.57,100.31
2020-12-17,97.26,99.45,100.23
2020-12-18,97.15,99.33,100.2
2020-12-21,97.29,99.52,100.26
2020-12-22,97.54,99.68,100.31
2020-12-23,97.71,99.74,100.34
2020-12-24,97.67,99.72,100.34
2020-12-25,97.62,99.63,100.33
2020-12-28,97.98,99.9,100.44
2020-12-29,97.96,99.8,100.38
2020-12-30,98.15,99.97,100.46
2020-12-31,98.04,99.84,100.4
2021-01-04,97.95,99.83,100.38
2021-01-05,97.95,99.8,100.38
2021-01-06,98.16,99.95,100.46
2021-01-07,98.2,99.96,100.49
2021-01-08,97.93,99.85,100.49
2021-01-11,97.75,99.74,100.43
2021-01-12,97.85,99.83,100.48
2021-01-13,97.98,99.98,100.59
2021-01-14,98.26,100.26,100.67
2021-01-15,98.09,99.92,100.48
2021-01-18,97.85,99.74,100.36
2021-01-19,97.83,99.76,100.4
2021-01-20,97.89,99.8,100.4
2021-01-21,98.03,99.92,100.47
2021-01-22,98.21,100.0,100.47
2021-01-25,98.26,99.98,100.46
2021-01-26,98.02,99.77,100.35
2021-01-27,97.91,99.68,100.29
2021-01-28,97.81,99.64,100.28
2021-01-29,97.75,99.62,100.29
2021-02-01,97.87,99.7,100.34
2021-02-02,97.79,99.71,100.34
2021-02-03,97.47,99.47,100.25
2021-02-04,97.39,99.41,100.2
2021-02-05,97.36,99.44,100.22
2021-02-08,97.09,99.23,100.17
2021-02-09,97.25,99.34,100.25
2021-02-10,96.83,99.32,100.23
2021-02-18,96.5,98.96,100.18
2021-02-19,96.73,99.1,100.27
2021-02-22,96.44,99.01,100.29
2021-02-23,96.66,99.19,100.38
2021-02-24,96.84,99.37,100.46
2021-02-25,96.6,99.22,100.03
2021-02-26,96.54,99.21,100.02
2021-03-01,96.7,99.25,100.05
2021-03-02,96.94,99.33,100.09
2021-03-03,96.86,99.23,100.06
2021-03-04,96.74,99.15,100.01
2021-03-05,96.7,99.16,100.0
2021-03-08,96.94,99.27,100.04
2021-03-09,96.96,99.26,100.02
2021-03-10,96.98,99.25,100.02
2021-03-11,97.03,99.3,100.01
2021-03-12,96.93,99.28,100.01
2021-03-15,96.74,99.13,99.95
2021-03-16,96.84,99.22,100.02
2021-03-17,96.96,99.31,100.07
2021-03-18,96.78,99.18,100.02
2021-03-19,97.01,99.35,100.09
2021-03-22,97.17,99.46,100.14
2021-03-23,97.21,99.47,100.14
2021-03-24,97.46,99.59,100.18
2021-03-25,97.46,99.56,100.18
2021-03-26,97.47,99.56,100.18
2021-03-29,97.36,99.47,100.14
2021-03-30,97.53,99.58,100.19
2021-03-31,97.42,99.55,100.19
2021-04-01,97.37,99.51,100.17
2021-04-02,97.54,99.63,100.22
2021-04-06,97.3,99.46,100.17
2021-04-07,97.27,99.43,100.15
2021-04-08,97.15,99.36,100.09
2021-04-09,97.27,99.44,100.14
2021-04-12,97.39,99.52,100.17
2021-04-13,97.77,99.77,100.29
2021-04-14,97.78,99.81,100.3
2021-04-15,97.76,99.79,100.28
2021-04-16,97.78,99.79,100.27
2021-04-19,97.9,99.86,100.31
2021-04-20,97.92,99.88,100.33
2021-04-21,97.86,99.89,100.35
2021-04-22,97.83,99.85,100.33
2021-04-23,97.84,99.89,100.36
2021-04-26,97.62,99.72,100.3
2021-04-27,97.73,99.84,100.34
2021-04-28,97.71,99.87,100.35
2021-04-29,97.77,99.92,100.39
2021-04-30,97.74,99.88,100.38
2021-05-06,98.09,100.08,100.44
2021-05-07,98.08,100.11,100.47
2021-05-10,97.92,100.11,100.5
2021-05-11,98.11,100.25,100.56
2021-05-12,98.27,100.25,100.55
2021-05-13,98.08,100.07,100.47
2021-05-14,98.33,100.19,100.52
2021-05-17,98.27,100.15,100.5
2021-05-18,97.87,100.14,100.21
2021-05-19,98.0,100.22,100.27
2021-05-20,98.27,99.97,100.32
2021-05-21,98.48,100.1,100.37
2021-05-24,98.51,100.09,100.36
2021-05-25,98.35,100.02,100.32
2021-05-26,98.55,100.12,100.37
2021-05-27,98.44,100.05,100.33
2021-05-28,98.24,99.93,100.28
2021-05-31,98.38,99.98,100.3
2021-06-01,98.51,100.09,100.35
2021-06-02,98.36,100.05,100.32
2021-06-03,98.26,99.96,100.3
2021-06-04,98.25,99.93,100.29
2021-06-07,97.85,99.71,100.16
2021-06-08,97.9,99.75,100.2
2021-06-09,97.79,99.68,100.17
2021-06-10,97.94,99.79,100.22
2021-06-11,97.88,99.75,100.21
2021-06-15,97.65,99.63,100.16
2021-06-16,97.76,99.71,100.19
2021-06-17,97.79,99.71,100.18
2021-06-18,97.75,99.68,100.17
2021-06-21,98.16,99.9,100.27
2021-06-22,98.24,99.94,100.29
2021-06-23,98.3,99.98,100.33
2021-06-24,98.38,100.08,100.39
2021-06-25,98.29,100.03,100.38
2021-06-28,98.29,100.08,100.39
2021-06-29,98.23,99.99,100.36
2021-06-30,98.39,100.11,100.42
2021-07-01,98.4,100.1,100.42
2021-07-02,98.39,100.1,100.41
2021-07-05,98.33,100.07,100.41
2021-07-06,98.4,100.09,100.42
2021-07-07,98.32,100.04,100.4
2021-07-08,99.0,100.42,100.59
2021-07-09,99.08,100.43,100.58
2021-07-12,99.15,100.53,100.63
2021-07-13,99.43,100.73,100.72
2021-07-14,99.57,100.85,100.74
2021-07-15,99.31,100.68,100.68
2021-07-16,99.32,100.71,100.7
2021-07-19,99.35,100.74,100.71
2021-07-20,99.58,100.89,100.77
2021-07-21,99.56,100.88,100.79
2021-07-22,99.57,100.86,100.79
2021-07-23,99.73,101.0,100.86
2021-07-26,99.84,101.08,100.9
2021-07-27,99.88,101.06,100.86
2021-07-28,99.73,100.91,100.79
2021-07-29,99.89,101.02,100.83
2021-07-30,100.12,101.13,100.87
2021-08-02,100.57,101.39,100.98
2021-08-03,100.29,101.25,100.91
2021-08-04,100.22,101.2,100.89
2021-08-05,100.41,101.31,100.92
2021-08-06,100.48,101.33,100.91
2021-08-09,100.09,101.1,100.82
2021-08-10,99.92,101.03,100.78
2021-08-11,99.8,100.96,100.77
2021-08-12,99.98,101.07,100.8
2021-08-13,99.9,101.05,100.77
2021-08-16,99.57,101.06,100.77
2021-08-17,99.45,100.68,100.77
2021-08-18,99.86,100.89,100.86
2021-08-19,100.15,101.06,100.78
2021-08-20,100.09,101.04,100.76
2021-08-23,99.94,100.95,100.71
2021-08-24,99.87,100.91,100.72
2021-08-25,100.19,101.08,100.79
2021-08-26,99.85,100.9,100.71
2021-08-27,99.92,100.98,100.74
2021-08-30,100.05,101.1,100.8
2021-08-31,100.18,101.17,100.83
2021-09-01,100.39,101.33,100.88
2021-09-02,100.37,101.29,100.86
2021-09-03,100.37,101.26,100.82
2021-09-06,100.34,101.25,100.81
2021-09-07,100.14,101.15,100.77
2021-09-08,100.02,101.1,100.74
2021-09-09,99.98,101.08,100.74
2021-09-10,99.86,101.0,100.72
2021-09-13,99.99,101.02,100.71
2021-09-14,99.56,100.78,100.62
2021-09-15,99.787,100.954,100.6836
2021-09-16,99.5247,100.811,100.6365
2021-09-17,99.7283,100.9207,100.6981
2021-09-22,99.986,101.0903,100.7688
2021-09-23,99.9537,101.091,100.78
2021-09-24,99.9657,101.108,100.7858
2021-09-27,100.0097,101.1257,100.7906
2021-09-28,99.7363,100.986,100.7346
2021-09-29,99.7477,100.985,100.7461
2021-09-30,99.9523,101.113,100.8063
2021-10-08,99.544,100.9423,100.762
2021-10-11,99.2253,100.756,100.6839
2021-10-12,99.1283,100.7373,100.6717
2021-10-13,99.1853,100.7647,100.6679
2021-10-14,99.1773,100.699,100.6403
2021-10-15,98.985,100.5954,100.5839
2021-10-18,98.7557,100.421,100.52
2021-10-19,98.7433,100.3977,100.5021
2021-10-20,99.0273,100.5411,100.5621
2021-10-21,99.0527,100.5793,100.5707
2021-10-22,99.1583,100.6587,100.6164
2021-10-25,99.022,100.6183,100.6119
2021-10-26,99.1523,100.677,100.6413
2021-10-27,99.233,100.7192,100.6517
2021-10-28,99.2177,100.6647,100.6506
2021-10-29,99.2083,100.6511,100.6406
2021-11-01,99.356,100.715,100.6494
2021-11-02,99.515,100.8103,100.6927
2021-11-03,99.723,100.928,100.7591
2021-11-04,99.6977,100.9133,100.742
2021-11-05,100.0133,101.1317,100.8415
2021-11-08,100.0757,101.182,100.8685
2021-11-09,99.9637,101.1017,100.8241
